method,split,regime,task,seed,episodes,success_rate,mechanism_precision,incompatible_retrieval_rate,damage_rate,recovery_success,query_cost,calibration_error
uncertainty_gated_retrieval,heldout_mechanism,friction_mismatch,peg_insert_contact_search,1,84,0.535714,0.524180,0.197475,0.079476,0.466304,0.273454,0.089762
uncertainty_gated_retrieval,heldout_mechanism,friction_mismatch,peg_insert_contact_search,2,84,0.630952,0.509052,0.198129,0.078049,0.467259,0.272545,0.090198
uncertainty_gated_retrieval,heldout_mechanism,friction_mismatch,peg_insert_contact_search,3,84,0.619048,0.509932,0.198783,0.078764,0.468214,0.273136,0.090633
uncertainty_gated_retrieval,heldout_mechanism,friction_mismatch,peg_insert_contact_search,4,84,0.678571,0.510812,0.199437,0.078050,0.469169,0.272726,0.083065
uncertainty_gated_retrieval,heldout_mechanism,friction_mismatch,peg_insert_contact_search,5,84,0.630952,0.511692,0.200091,0.079480,0.470123,0.273817,0.083501
uncertainty_gated_retrieval,heldout_mechanism,friction_mismatch,peg_insert_contact_search,6,84,0.535714,0.512572,0.200745,0.081862,0.471078,0.275574,0.083937
uncertainty_gated_retrieval,heldout_mechanism,friction_mismatch,cable_route_around_hook,0,84,0.571429,0.519635,0.196122,0.079101,0.498242,0.274433,0.083233
uncertainty_gated_retrieval,heldout_mechanism,friction_mismatch,cable_route_around_hook,1,84,0.630952,0.520499,0.196764,0.078378,0.499179,0.274015,0.083660
uncertainty_gated_retrieval,heldout_mechanism,friction_mismatch,cable_route_around_hook,2,84,0.642857,0.521363,0.197406,0.078608,0.500116,0.274265,0.084088
uncertainty_gated_retrieval,heldout_mechanism,friction_mismatch,cable_route_around_hook,3,84,0.619048,0.522227,0.198048,0.079553,0.501054,0.275014,0.084515
uncertainty_gated_retrieval,heldout_mechanism,friction_mismatch,cable_route_around_hook,4,84,0.642857,0.523091,0.198690,0.079545,0.501991,0.275097,0.084943
uncertainty_gated_retrieval,heldout_mechanism,friction_mismatch,cable_route_around_hook,5,84,0.547619,0.523955,0.199332,0.081918,0.502928,0.276846,0.085370
uncertainty_gated_retrieval,heldout_mechanism,friction_mismatch,cable_route_around_hook,6,84,0.630952,0.508811,0.199974,0.080719,0.503866,0.276095,0.085798
uncertainty_gated_retrieval,heldout_mechanism,friction_mismatch,cloth_slide_over_edge,0,84,0.607143,0.516327,0.194813,0.079328,0.491603,0.275837,0.085108
uncertainty_gated_retrieval,heldout_mechanism,friction_mismatch,cloth_slide_over_edge,1,84,0.595238,0.517175,0.195443,0.080025,0.492523,0.276412,0.085528
uncertainty_gated_retrieval,heldout_mechanism,friction_mismatch,cloth_slide_over_edge,2,84,0.547619,0.518023,0.196073,0.081437,0.493442,0.277486,0.085947
uncertainty_gated_retrieval,heldout_mechanism,friction_mismatch,cloth_slide_over_edge,3,84,0.702381,0.518871,0.196703,0.078801,0.494362,0.275728,0.086366
uncertainty_gated_retrieval,heldout_mechanism,friction_mismatch,cloth_slide_over_edge,4,84,0.595238,0.519719,0.197333,0.081403,0.495282,0.277636,0.086786
uncertainty_gated_retrieval,heldout_mechanism,friction_mismatch,cloth_slide_over_edge,5,84,0.583333,0.520567,0.197963,0.082101,0.496202,0.278210,0.087205
uncertainty_gated_retrieval,heldout_mechanism,friction_mismatch,cloth_slide_over_edge,6,84,0.500000,0.521415,0.198593,0.084226,0.497122,0.279785,0.087624
uncertainty_gated_retrieval,heldout_mechanism,friction_mismatch,twist_lid_with_force_limit,0,84,0.678571,0.510798,0.198785,0.076421,0.462991,0.278654,0.088985
uncertainty_gated_retrieval,heldout_mechanism,friction_mismatch,twist_lid_with_force_limit,1,84,0.595238,0.511686,0.199445,0.078570,0.463955,0.272245,0.089425
uncertainty_gated_retrieval,heldout_mechanism,friction_mismatch,twist_lid_with_force_limit,2,84,0.595238,0.512574,0.200105,0.079051,0.464918,0.272673,0.089865
uncertainty_gated_retrieval,heldout_mechanism,friction_mismatch,twist_lid_with_force_limit,3,84,0.571429,0.513462,0.200765,0.080009,0.465882,0.273434,0.090305
uncertainty_gated_retrieval,heldout_mechanism,friction_mismatch,twist_lid_with_force_limit,4,84,0.595238,0.514350,0.201425,0.080014,0.466846,0.273529,0.090745
uncertainty_gated_retrieval,heldout_mechanism,friction_mismatch,twist_lid_with_force_limit,5,84,0.630952,0.515238,0.202085,0.079781,0.467809,0.273457,0.083181
uncertainty_gated_retrieval,heldout_mechanism,friction_mismatch,twist_lid_with_force_limit,6,84,0.678571,0.516126,0.202745,0.079310,0.468773,0.273218,0.083621
uncertainty_gated_retrieval,heldout_mechanism,support_topology_shift,drawer_pull_with_stiction,0,84,0.559524,0.505047,0.200034,0.082696,0.484052,0.279952,0.088766
uncertainty_gated_retrieval,heldout_mechanism,support_topology_shift,drawer_pull_with_stiction,1,84,0.642857,0.505967,0.200718,0.081529,0.485051,0.279229,0.089223
uncertainty_gated_retrieval,heldout_mechanism,support_topology_shift,drawer_pull_with_stiction,2,84,0.619048,0.506887,0.201402,0.082504,0.486049,0.280006,0.089679
uncertainty_gated_retrieval,heldout_mechanism,support_topology_shift,drawer_pull_with_stiction,3,84,0.583333,0.507807,0.202086,0.083718,0.487048,0.280950,0.090135
uncertainty_gated_retrieval,heldout_mechanism,support_topology_shift,drawer_pull_with_stiction,4,84,0.630952,0.508727,0.202770,0.083265,0.488047,0.272724,0.090591
uncertainty_gated_retrieval,heldout_mechanism,support_topology_shift,drawer_pull_with_stiction,5,84,0.726190,0.509647,0.203454,0.081859,0.489045,0.271834,0.091048
uncertainty_gated_retrieval,heldout_mechanism,support_topology_shift,drawer_pull_with_stiction,6,84,0.714286,0.510567,0.204138,0.082597,0.490044,0.272445,0.091504
uncertainty_gated_retrieval,heldout_mechanism,support_topology_shift,peg_insert_contact_search,0,84,0.583333,0.506592,0.201267,0.083700,0.461214,0.281167,0.090330
uncertainty_gated_retrieval,heldout_mechanism,support_topology_shift,peg_insert_contact_search,1,84,0.666667,0.507512,0.201951,0.082533,0.462213,0.272440,0.090786
uncertainty_gated_retrieval,heldout_mechanism,support_topology_shift,peg_insert_contact_search,2,84,0.607143,0.508432,0.202635,0.084223,0.463212,0.273718,0.091243
uncertainty_gated_retrieval,heldout_mechanism,support_topology_shift,peg_insert_contact_search,3,84,0.642857,0.509352,0.203319,0.084008,0.464210,0.273662,0.091699
uncertainty_gated_retrieval,heldout_mechanism,support_topology_shift,peg_insert_contact_search,4,84,0.642857,0.510272,0.204003,0.084507,0.465209,0.274106,0.092155
uncertainty_gated_retrieval,heldout_mechanism,support_topology_shift,peg_insert_contact_search,5,84,0.571429,0.511192,0.204687,0.086435,0.466208,0.275550,0.084608
uncertainty_gated_retrieval,heldout_mechanism,support_topology_shift,peg_insert_contact_search,6,84,0.571429,0.512112,0.205371,0.086934,0.467206,0.275994,0.085064
uncertainty_gated_retrieval,heldout_mechanism,support_topology_shift,cable_route_around_hook,0,84,0.571429,0.510494,0.206244,0.080960,0.502394,0.279016,0.088123
uncertainty_gated_retrieval,heldout_mechanism,support_topology_shift,cable_route_around_hook,1,84,0.630952,0.511398,0.206916,0.080260,0.503375,0.278618,0.088571
uncertainty_gated_retrieval,heldout_mechanism,support_topology_shift,cable_route_around_hook,2,84,0.511905,0.512302,0.207588,0.083131,0.504356,0.280721,0.089019
uncertainty_gated_retrieval,heldout_mechanism,support_topology_shift,cable_route_around_hook,3,84,0.500000,0.513206,0.208260,0.083859,0.505337,0.281324,0.089467
uncertainty_gated_retrieval,heldout_mechanism,support_topology_shift,cable_route_around_hook,4,84,0.630952,0.514110,0.208932,0.081731,0.506318,0.279926,0.089915
uncertainty_gated_retrieval,heldout_mechanism,support_topology_shift,cable_route_around_hook,5,84,0.630952,0.515014,0.209604,0.082221,0.507300,0.280362,0.090363
uncertainty_gated_retrieval,heldout_mechanism,support_topology_shift,cable_route_around_hook,6,84,0.619048,0.515918,0.210276,0.082950,0.490272,0.280965,0.090811
uncertainty_gated_retrieval,heldout_mechanism,support_topology_shift,cloth_slide_over_edge,0,84,0.619048,0.514074,0.210101,0.084781,0.485288,0.275694,0.085531
uncertainty_gated_retrieval,heldout_mechanism,support_topology_shift,cloth_slide_over_edge,1,84,0.571429,0.514962,0.210761,0.086215,0.486252,0.276788,0.085971
uncertainty_gated_retrieval,heldout_mechanism,support_topology_shift,cloth_slide_over_edge,2,84,0.583333,0.515850,0.199415,0.085557,0.487696,0.277050,0.086195
uncertainty_gated_retrieval,heldout_mechanism,support_topology_shift,cloth_slide_over_edge,3,84,0.547619,0.516738,0.200075,0.086753,0.488659,0.277978,0.086635
uncertainty_gated_retrieval,heldout_mechanism,support_topology_shift,cloth_slide_over_edge,4,84,0.488095,0.517626,0.200735,0.088425,0.489623,0.279239,0.087075
uncertainty_gated_retrieval,heldout_mechanism,support_topology_shift,cloth_slide_over_edge,5,84,0.464286,0.518514,0.201395,0.089383,0.490586,0.280000,0.087515
uncertainty_gated_retrieval,heldout_mechanism,support_topology_shift,cloth_slide_over_edge,6,84,0.654762,0.519402,0.202055,0.086055,0.491550,0.277762,0.087955
uncertainty_gated_retrieval,heldout_mechanism,support_topology_shift,twist_lid_with_force_limit,0,84,0.607143,0.515617,0.207371,0.086574,0.464901,0.275209,0.084820
uncertainty_gated_retrieval,heldout_mechanism,support_topology_shift,twist_lid_with_force_limit,1,84,0.595238,0.516545,0.208061,0.087316,0.465908,0.275824,0.085280
uncertainty_gated_retrieval,heldout_mechanism,support_topology_shift,twist_lid_with_force_limit,2,84,0.666667,0.517473,0.208751,0.086391,0.466916,0.275272,0.085741
uncertainty_gated_retrieval,heldout_mechanism,support_topology_shift,twist_lid_with_force_limit,3,84,0.642857,0.518401,0.209441,0.087371,0.467923,0.276053,0.086201
uncertainty_gated_retrieval,heldout_mechanism,support_topology_shift,twist_lid_with_force_limit,4,84,0.678571,0.519329,0.210131,0.079156,0.450921,0.276001,0.086662
uncertainty_gated_retrieval,heldout_mechanism,support_topology_shift,twist_lid_with_force_limit,5,84,0.559524,0.520257,0.198815,0.081141,0.452409,0.278116,0.086906
uncertainty_gated_retrieval,heldout_mechanism,support_topology_shift,twist_lid_with_force_limit,6,84,0.607143,0.505177,0.199505,0.080692,0.453416,0.277897,0.087366
uncertainty_gated_retrieval,heldout_mechanism,compliance_shift,drawer_pull_with_stiction,0,84,0.630952,0.509801,0.210822,0.086257,0.496064,0.278225,0.088296
uncertainty_gated_retrieval,heldout_mechanism,compliance_shift,drawer_pull_with_stiction,1,84,0.559524,0.510673,0.211470,0.088158,0.497011,0.279645,0.088728
uncertainty_gated_retrieval,heldout_mechanism,compliance_shift,drawer_pull_with_stiction,2,84,0.666667,0.511545,0.212118,0.086487,0.479948,0.278565,0.089160
uncertainty_gated_retrieval,heldout_mechanism,compliance_shift,drawer_pull_with_stiction,3,84,0.678571,0.512417,0.212766,0.086722,0.480894,0.278819,0.089591
uncertainty_gated_retrieval,heldout_mechanism,compliance_shift,drawer_pull_with_stiction,4,84,0.583333,0.513289,0.201408,0.088199,0.482320,0.280572,0.089807
uncertainty_gated_retrieval,heldout_mechanism,compliance_shift,drawer_pull_with_stiction,5,84,0.642857,0.514161,0.202056,0.079477,0.483266,0.280159,0.090239
uncertainty_gated_retrieval,heldout_mechanism,compliance_shift,drawer_pull_with_stiction,6,84,0.595238,0.515033,0.202704,0.080902,0.484212,0.281245,0.090670
uncertainty_gated_retrieval,heldout_mechanism,compliance_shift,peg_insert_contact_search,0,84,0.595238,0.514033,0.202065,0.081042,0.458642,0.281618,0.091024
uncertainty_gated_retrieval,heldout_mechanism,compliance_shift,peg_insert_contact_search,1,84,0.630952,0.514905,0.202713,0.080800,0.459588,0.273534,0.091456
uncertainty_gated_retrieval,heldout_mechanism,compliance_shift,peg_insert_contact_search,2,84,0.500000,0.515777,0.203361,0.083892,0.460534,0.275787,0.091888
uncertainty_gated_retrieval,heldout_mechanism,compliance_shift,peg_insert_contact_search,3,84,0.583333,0.516649,0.204009,0.082698,0.461480,0.275041,0.092319
uncertainty_gated_retrieval,heldout_mechanism,compliance_shift,peg_insert_contact_search,4,84,0.523810,0.517521,0.204657,0.084361,0.462426,0.276294,0.092751
uncertainty_gated_retrieval,heldout_mechanism,compliance_shift,peg_insert_contact_search,5,84,0.476190,0.518393,0.205305,0.085786,0.463372,0.277381,0.085179
uncertainty_gated_retrieval,heldout_mechanism,compliance_shift,peg_insert_contact_search,6,84,0.595238,0.519265,0.205953,0.083878,0.464318,0.276134,0.085610
uncertainty_gated_retrieval,heldout_mechanism,compliance_shift,cable_route_around_hook,0,84,0.559524,0.512055,0.202632,0.083511,0.493382,0.276860,0.085798
uncertainty_gated_retrieval,heldout_mechanism,compliance_shift,cable_route_around_hook,1,84,0.607143,0.512911,0.203268,0.083022,0.494311,0.276605,0.086221
uncertainty_gated_retrieval,heldout_mechanism,compliance_shift,cable_route_around_hook,2,84,0.595238,0.513767,0.203904,0.083724,0.495240,0.277184,0.086645
uncertainty_gated_retrieval,heldout_mechanism,compliance_shift,cable_route_around_hook,3,84,0.642857,0.514623,0.204540,0.083235,0.496168,0.276929,0.087068
uncertainty_gated_retrieval,heldout_mechanism,compliance_shift,cable_route_around_hook,4,84,0.476190,0.515479,0.205176,0.087032,0.497097,0.279675,0.087492
uncertainty_gated_retrieval,heldout_mechanism,compliance_shift,cable_route_around_hook,5,84,0.583333,0.516335,0.205812,0.085353,0.498025,0.278587,0.087915
uncertainty_gated_retrieval,heldout_mechanism,compliance_shift,cable_route_around_hook,6,84,0.523810,0.517191,0.206448,0.087007,0.498954,0.279832,0.088338
uncertainty_gated_retrieval,heldout_mechanism,compliance_shift,cloth_slide_over_edge,0,84,0.500000,0.510572,0.202691,0.086658,0.488741,0.280510,0.088610
uncertainty_gated_retrieval,heldout_mechanism,compliance_shift,cloth_slide_over_edge,1,84,0.535714,0.511412,0.203315,0.086398,0.489652,0.280414,0.089025
uncertainty_gated_retrieval,heldout_mechanism,compliance_shift,cloth_slide_over_edge,2,84,0.607143,0.512252,0.203939,0.085425,0.490563,0.279818,0.089441
uncertainty_gated_retrieval,heldout_mechanism,compliance_shift,cloth_slide_over_edge,3,84,0.595238,0.513092,0.204563,0.086117,0.491474,0.280389,0.089856
uncertainty_gated_retrieval,heldout_mechanism,compliance_shift,cloth_slide_over_edge,4,84,0.476190,0.513932,0.205187,0.088953,0.492385,0.282459,0.090271
uncertainty_gated_retrieval,heldout_mechanism,compliance_shift,cloth_slide_over_edge,5,84,0.500000,0.514772,0.205811,0.088932,0.493296,0.282530,0.090686
uncertainty_gated_retrieval,heldout_mechanism,compliance_shift,cloth_slide_over_edge,6,84,0.583333,0.515612,0.206435,0.087720,0.494207,0.281767,0.091101
uncertainty_gated_retrieval,heldout_mechanism,compliance_shift,twist_lid_with_force_limit,0,84,0.654762,0.516435,0.203201,0.079517,0.455075,0.279852,0.090117
uncertainty_gated_retrieval,heldout_mechanism,compliance_shift,twist_lid_with_force_limit,1,84,0.547619,0.517315,0.203855,0.082137,0.456029,0.281776,0.090553
uncertainty_gated_retrieval,heldout_mechanism,compliance_shift,twist_lid_with_force_limit,2,84,0.654762,0.518195,0.204509,0.080471,0.456984,0.280700,0.090988
uncertainty_gated_retrieval,heldout_mechanism,compliance_shift,twist_lid_with_force_limit,3,84,0.714286,0.519075,0.205163,0.079758,0.457939,0.272287,0.091424
uncertainty_gated_retrieval,heldout_mechanism,compliance_shift,twist_lid_with_force_limit,4,84,0.630952,0.503947,0.205817,0.081901,0.458894,0.273878,0.091860
uncertainty_gated_retrieval,heldout_mechanism,compliance_shift,twist_lid_with_force_limit,5,84,0.583333,0.504827,0.206471,0.083331,0.459849,0.274968,0.092296
uncertainty_gated_retrieval,heldout_mechanism,compliance_shift,twist_lid_with_force_limit,6,84,0.595238,0.505707,0.207125,0.083570,0.460804,0.275226,0.092731
uncertainty_gated_retrieval,heldout_mechanism,occluded_contact_shift,drawer_pull_with_stiction,0,84,0.583333,0.504631,0.210661,0.089841,0.486810,0.276670,0.086165
uncertainty_gated_retrieval,heldout_mechanism,occluded_contact_shift,drawer_pull_with_stiction,1,84,0.619048,0.505551,0.211345,0.089626,0.487809,0.276614,0.086622
uncertainty_gated_retrieval,heldout_mechanism,occluded_contact_shift,drawer_pull_with_stiction,2,84,0.642857,0.506471,0.212029,0.089649,0.488807,0.276725,0.087078
uncertainty_gated_retrieval,heldout_mechanism,occluded_contact_shift,drawer_pull_with_stiction,3,84,0.535714,0.507391,0.212713,0.092291,0.489806,0.278669,0.087534
uncertainty_gated_retrieval,heldout_mechanism,occluded_contact_shift,drawer_pull_with_stiction,4,84,0.702381,0.508311,0.213397,0.089457,0.490804,0.276780,0.087991
uncertainty_gated_retrieval,heldout_mechanism,occluded_contact_shift,drawer_pull_with_stiction,5,84,0.654762,0.509231,0.214081,0.090909,0.491803,0.277890,0.088447
uncertainty_gated_retrieval,heldout_mechanism,occluded_contact_shift,drawer_pull_with_stiction,6,84,0.571429,0.510151,0.214765,0.085071,0.492802,0.279501,0.088903
uncertainty_gated_retrieval,heldout_mechanism,occluded_contact_shift,peg_insert_contact_search,0,84,0.440476,0.506176,0.211894,0.094178,0.463972,0.280219,0.087729
uncertainty_gated_retrieval,heldout_mechanism,occluded_contact_shift,peg_insert_contact_search,1,84,0.523810,0.507096,0.212578,0.093011,0.464971,0.279496,0.088186
uncertainty_gated_retrieval,heldout_mechanism,occluded_contact_shift,peg_insert_contact_search,2,84,0.607143,0.508016,0.213262,0.091844,0.465970,0.278774,0.088642
uncertainty_gated_retrieval,heldout_mechanism,occluded_contact_shift,peg_insert_contact_search,3,84,0.464286,0.508936,0.213946,0.087196,0.466968,0.281218,0.089098
uncertainty_gated_retrieval,heldout_mechanism,occluded_contact_shift,peg_insert_contact_search,4,84,0.607143,0.509856,0.214630,0.084838,0.467967,0.279662,0.089555
uncertainty_gated_retrieval,heldout_mechanism,occluded_contact_shift,peg_insert_contact_search,5,84,0.571429,0.510776,0.215314,0.086052,0.468966,0.280606,0.090011
uncertainty_gated_retrieval,heldout_mechanism,occluded_contact_shift,peg_insert_contact_search,6,84,0.511905,0.511696,0.215998,0.087742,0.469964,0.281883,0.090467
uncertainty_gated_retrieval,heldout_mechanism,occluded_contact_shift,cable_route_around_hook,0,84,0.476190,0.510078,0.216871,0.090486,0.505152,0.277401,0.093526
uncertainty_gated_retrieval,heldout_mechanism,occluded_contact_shift,cable_route_around_hook,1,84,0.547619,0.510982,0.217543,0.089547,0.488124,0.276837,0.093974
