split,regime,task,seed,episodes,mismatch,success_rate,utility,mechanism_precision,incompatible_retrieval_rate,recovery_success,damage_rate,query_cost,regret,calibration_error,retrieval_coverage,ablation
combined_stress,occluded_contact_shift,bimanual_handoff_force_match,1,96,0.4836000000,0.6979166667,0.7043216652,0.5954130000,0.1455260560,0.5773103880,0.0733493239,0.2248401667,0.1359170855,0.0782220169,0.6570374766,minus_counterfactual_rejection
combined_stress,occluded_contact_shift,bimanual_handoff_force_match,2,96,0.4836000000,0.6041666667,0.6086467950,0.5963300000,0.1461760560,0.5781976380,0.0754663239,0.2265336667,0.1364423650,0.0786314169,0.6575918366,minus_counterfactual_rejection
combined_stress,occluded_contact_shift,bimanual_handoff_force_match,3,96,0.4836000000,0.6562500000,0.6575071221,0.5972470000,0.1468260560,0.5650778880,0.0749583239,0.2261855000,0.1372197705,0.0790408169,0.6581461966,minus_counterfactual_rejection
combined_stress,occluded_contact_shift,bimanual_handoff_force_match,4,96,0.4836000000,0.6666666667,0.6676197519,0.5981640000,0.1474760560,0.5659651380,0.0752003239,0.2264206667,0.1377450500,0.0794502169,0.6587005566,minus_counterfactual_rejection
combined_stress,occluded_contact_shift,bimanual_handoff_force_match,5,96,0.4836000000,0.7083333333,0.7094686318,0.5990810000,0.1481260560,0.5668523880,0.0748798239,0.2262183333,0.1382703295,0.0798596169,0.6592549166,minus_counterfactual_rejection
combined_stress,occluded_contact_shift,bimanual_handoff_force_match,6,96,0.4836000000,0.7187500000,0.7195812616,0.5999980000,0.1487760560,0.5677396380,0.0751218239,0.2264535000,0.1387956090,0.0802690169,0.6598092766,minus_counterfactual_rejection
combined_stress,occluded_contact_shift,bimanual_handoff_force_match,7,96,0.4836000000,0.6145833333,0.6184563425,0.6009150000,0.1394210560,0.5689770630,0.0767259739,0.2282928333,0.1388643604,0.0745153369,0.6609639366,minus_counterfactual_rejection
combined_stress,occluded_contact_shift,bimanual_handoff_force_match,8,96,0.4836000000,0.6458333333,0.6497264723,0.6018320000,0.1400710560,0.5698643130,0.0765929739,0.2282363333,0.1393896399,0.0749247369,0.6615182966,minus_counterfactual_rejection
combined_stress,occluded_contact_shift,bimanual_handoff_force_match,9,96,0.4836000000,0.7083333333,0.7148138922,0.6027490000,0.1407210560,0.5707515630,0.0758974739,0.2277423333,0.1319109194,0.0753341369,0.6540686566,minus_counterfactual_rejection
combined_stress,actuator_lag_shift,bimanual_handoff_force_match,0,96,0.5052000000,0.6458333333,0.6448051860,0.5900700000,0.1470775920,0.5754888843,0.0777134314,0.2296223333,0.1408676917,0.0750674415,0.6539889445,minus_counterfactual_rejection
combined_stress,actuator_lag_shift,bimanual_handoff_force_match,1,96,0.5052000000,0.7083333333,0.7078262070,0.5909590000,0.1477075920,0.5763488343,0.0770045314,0.2291163333,0.1413765626,0.0754645215,0.6545262645,minus_counterfactual_rejection
combined_stress,actuator_lag_shift,bimanual_handoff_force_match,2,96,0.5052000000,0.6979166667,0.6988770181,0.5918480000,0.1483375920,0.5772087843,0.0776081314,0.2296311667,0.1338814335,0.0758616015,0.6550635845,minus_counterfactual_rejection
combined_stress,actuator_lag_shift,bimanual_handoff_force_match,3,96,0.5052000000,0.6770833333,0.6757417564,0.5927370000,0.1489675920,0.5640617343,0.0783992314,0.2242888333,0.1346424304,0.0762586815,0.6556009045,minus_counterfactual_rejection
combined_stress,actuator_lag_shift,bimanual_handoff_force_match,4,96,0.5052000000,0.6875000000,0.6858690275,0.5936260000,0.1495975920,0.5649216843,0.0786278314,0.2245120000,0.1351513013,0.0766557615,0.6561382245,minus_counterfactual_rejection
combined_stress,actuator_lag_shift,bimanual_handoff_force_match,5,96,0.5052000000,0.6875000000,0.6854175485,0.5945150000,0.1502275920,0.5657816343,0.0790439314,0.2248810000,0.1356601722,0.0770528415,0.6566755445,minus_counterfactual_rejection
combined_stress,actuator_lag_shift,bimanual_handoff_force_match,6,96,0.5052000000,0.6458333333,0.6477797707,0.5954040000,0.1408525920,0.5669917593,0.0795096814,0.2258333333,0.1357125150,0.0772898415,0.6578131645,minus_counterfactual_rejection
combined_stress,actuator_lag_shift,bimanual_handoff_force_match,7,96,0.5052000000,0.6458333333,0.6473282917,0.5962930000,0.1414825920,0.5678517093,0.0799257814,0.2262023333,0.1362213859,0.0776869215,0.6583504845,minus_counterfactual_rejection
combined_stress,actuator_lag_shift,bimanual_handoff_force_match,8,96,0.5052000000,0.6875000000,0.6891918128,0.5971820000,0.1421125920,0.5687116593,0.0795918814,0.2259880000,0.1367302568,0.0780840015,0.6588878045,minus_counterfactual_rejection
combined_stress,actuator_lag_shift,bimanual_handoff_force_match,9,96,0.5052000000,0.6250000000,0.6288696339,0.5980710000,0.1427425920,0.5695716093,0.0751299814,0.2272320000,0.1372391277,0.0784810815,0.6514211245,minus_counterfactual_rejection
combined_stress,tool_geometry_shift,bimanual_handoff_force_match,0,96,0.5268000000,0.6354166667,0.6281089763,0.5932290000,0.1527791280,0.5644851305,0.0811720390,0.2309471667,0.1365583284,0.0791132660,0.6542115723,minus_counterfactual_rejection
combined_stress,tool_geometry_shift,bimanual_handoff_force_match,1,96,0.5268000000,0.6979166667,0.6911263370,0.5941250000,0.1534141280,0.5653519055,0.0804664890,0.2304441667,0.1370713015,0.0795134260,0.6547531523,minus_counterfactual_rejection
combined_stress,tool_geometry_shift,bimanual_handoff_force_match,2,96,0.5268000000,0.6250000000,0.6237896689,0.5950210000,0.1440441280,0.5665688555,0.0814980890,0.2258340000,0.1371277464,0.0797535060,0.6558950323,minus_counterfactual_rejection
combined_stress,tool_geometry_shift,bimanual_handoff_force_match,3,96,0.5268000000,0.6145833333,0.6127557796,0.5959170000,0.1446791280,0.5674356305,0.0821050390,0.2263518333,0.1376407194,0.0801536660,0.6564366123,minus_counterfactual_rejection
combined_stress,tool_geometry_shift,bimanual_handoff_force_match,4,96,0.5268000000,0.6458333333,0.6440368904,0.5968130000,0.1453141280,0.5683024055,0.0819619890,0.2262863333,0.1381536925,0.0805538260,0.6489741923,minus_counterfactual_rejection
combined_stress,tool_geometry_shift,bimanual_handoff_force_match,5,96,0.5268000000,0.6354166667,0.6330030011,0.5977090000,0.1459491280,0.5691691805,0.0825689390,0.2268041667,0.1386666655,0.0809539860,0.6495157723,minus_counterfactual_rejection
combined_stress,tool_geometry_shift,bimanual_handoff_force_match,6,96,0.5268000000,0.6250000000,0.6255709119,0.5986050000,0.1465841280,0.5700359555,0.0771728890,0.2273220000,0.1391796386,0.0813541460,0.6500573523,minus_counterfactual_rejection
combined_stress,tool_geometry_shift,bimanual_handoff_force_match,7,96,0.5268000000,0.7083333333,0.7097457726,0.5995010000,0.1472191280,0.5709027305,0.0760923390,0.2265273333,0.1396926116,0.0817543060,0.6505989323,minus_counterfactual_rejection
combined_stress,tool_geometry_shift,bimanual_handoff_force_match,8,96,0.5268000000,0.6458333333,0.6438571534,0.5863900000,0.1478541280,0.5717695055,0.0776367890,0.2277743333,0.1402055847,0.0761514660,0.6500199523,minus_counterfactual_rejection
combined_stress,tool_geometry_shift,bimanual_handoff_force_match,9,96,0.5268000000,0.5833333333,0.5799295141,0.5872860000,0.1484891280,0.5726362805,0.0791812390,0.2290213333,0.1407185577,0.0765516260,0.6505615323,minus_counterfactual_rejection
combined_stress,compound_mechanism_shift,bimanual_handoff_force_match,0,96,0.5592000000,0.6041666667,0.5956633109,0.5955630000,0.1497314320,0.5656929999,0.0839192002,0.2290866667,0.1449434404,0.0798859029,0.6529331541,minus_counterfactual_rejection
combined_stress,compound_mechanism_shift,bimanual_handoff_force_match,1,96,0.5592000000,0.6562500000,0.6461226401,0.5824870000,0.1503914320,0.5665938999,0.0834179002,0.2287445000,0.1454769242,0.0803014629,0.6443714741,minus_counterfactual_rejection
combined_stress,compound_mechanism_shift,bimanual_handoff_force_match,2,96,0.5592000000,0.5729166667,0.5610191993,0.5834180000,0.1510514320,0.5674947999,0.0853541002,0.2302981667,0.1460104080,0.0807170229,0.6449343541,minus_counterfactual_rejection
combined_stress,compound_mechanism_shift,bimanual_handoff_force_match,3,96,0.5592000000,0.6875000000,0.6769120085,0.5843490000,0.1517114320,0.5683956999,0.0837278002,0.2290810000,0.1465438918,0.0811325829,0.6454972341,minus_counterfactual_rejection
combined_stress,compound_mechanism_shift,bimanual_handoff_force_match,4,96,0.5592000000,0.5520833333,0.5409958578,0.5852800000,0.1523714320,0.5692965999,0.0866015002,0.2313638333,0.1390733756,0.0815481429,0.6460601141,minus_counterfactual_rejection
combined_stress,compound_mechanism_shift,bimanual_handoff_force_match,5,96,0.5592000000,0.6770833333,0.6674674170,0.5862110000,0.1530314320,0.5701974999,0.0847877002,0.2300008333,0.1396068594,0.0819637029,0.6466229941,minus_counterfactual_rejection
combined_stress,compound_mechanism_shift,bimanual_handoff_force_match,6,96,0.5592000000,0.5833333333,0.5717852262,0.5871420000,0.1536914320,0.5710983999,0.0869114002,0.2317003333,0.1401403432,0.0823792629,0.6471858741,minus_counterfactual_rejection
combined_stress,compound_mechanism_shift,bimanual_handoff_force_match,7,96,0.5592000000,0.5833333333,0.5713117854,0.5880730000,0.1543514320,0.5719992999,0.0873476002,0.2320873333,0.1406738270,0.0827948229,0.6477487541,minus_counterfactual_rejection
combined_stress,compound_mechanism_shift,bimanual_handoff_force_match,8,96,0.5592000000,0.6250000000,0.6131533446,0.5890040000,0.1550114320,0.5729001999,0.0870338002,0.2318910000,0.1412073108,0.0772073829,0.6483116341,minus_counterfactual_rejection
combined_stress,compound_mechanism_shift,bimanual_handoff_force_match,9,96,0.5592000000,0.6770833333,0.6655736538,0.5899350000,0.1556714320,0.5738010999,0.0865325002,0.2315488333,0.1417407946,0.0776229429,0.6488745141,minus_counterfactual_rejection
combined_stress,source_matched,drawer_pull_with_stiction,0,96,0.3452000000,0.7916666667,0.8251489923,0.6160620000,0.1118777760,0.5312368778,0.0535834443,0.2130556667,0.1178522361,0.0706402444,0.6922962934,minus_recovery_controller
combined_stress,source_matched,drawer_pull_with_stiction,1,96,0.3452000000,0.8229166667,0.8564776871,0.6168670000,0.1124477760,0.5320149278,0.0533968443,0.2129511667,0.1183118812,0.0710003644,0.6847784934,minus_recovery_controller
combined_stress,source_matched,drawer_pull_with_stiction,2,96,0.3452000000,0.7604166667,0.7925976318,0.6176720000,0.1130177760,0.5327929778,0.0548977443,0.2141591667,0.1187715263,0.0713604844,0.6852646934,minus_recovery_controller
combined_stress,source_matched,drawer_pull_with_stiction,3,96,0.3452000000,0.7395833333,0.7710325766,0.6184770000,0.1135877760,0.5335710278,0.0556486443,0.2147838333,0.1192311714,0.0717206044,0.6857508934,minus_recovery_controller
combined_stress,source_matched,drawer_pull_with_stiction,4,96,0.3452000000,0.8541666667,0.8869912714,0.6192820000,0.1141577760,0.5343490778,0.0539620443,0.2135126667,0.1196908165,0.0660777244,0.6862370934,minus_recovery_controller
combined_stress,source_matched,drawer_pull_with_stiction,5,96,0.3452000000,0.6770833333,0.7067449661,0.6200870000,0.1147277760,0.5351271278,0.0575254443,0.2163248333,0.1201504616,0.0664378444,0.6867232934,minus_recovery_controller
combined_stress,source_matched,drawer_pull_with_stiction,6,96,0.3452000000,0.7916666667,0.8227036609,0.6208920000,0.1152977760,0.5359051778,0.0558388443,0.2150536667,0.1206101067,0.0667979644,0.6872094934,minus_recovery_controller
combined_stress,source_matched,drawer_pull_with_stiction,7,96,0.3452000000,0.7395833333,0.7694023557,0.6216970000,0.1158677760,0.5366832278,0.0571522443,0.2161158333,0.1210697518,0.0671580844,0.6876956934,minus_recovery_controller
combined_stress,source_matched,drawer_pull_with_stiction,8,96,0.3452000000,0.7187500000,0.7478373005,0.6225020000,0.1164377760,0.5374612778,0.0579031443,0.2167405000,0.1215293969,0.0675182044,0.6881818934,minus_recovery_controller
combined_stress,source_matched,drawer_pull_with_stiction,9,96,0.3452000000,0.6770833333,0.7071957852,0.6233070000,0.1170077760,0.5382393278,0.0590290443,0.2176568333,0.1139850420,0.0678783244,0.6886680934,minus_recovery_controller
combined_stress,friction_mismatch,drawer_pull_with_stiction,0,96,0.4100000000,0.7291666667,0.7447713512,0.6092480000,0.1271008000,0.5245974720,0.0639260560,0.2177076667,0.1202607815,0.0690376128,0.6827937920,minus_recovery_controller
combined_stress,friction_mismatch,drawer_pull_with_stiction,1,96,0.4100000000,0.7604166667,0.7812177661,0.6100740000,0.1176808000,0.5257461720,0.0630491560,0.2176121667,0.1202762049,0.0692468928,0.6838930720,minus_recovery_controller
combined_stress,friction_mismatch,drawer_pull_with_stiction,2,96,0.4100000000,0.7083333333,0.7279054800,0.6109000000,0.1182658000,0.5265446970,0.0643726060,0.2186833333,0.1207481565,0.0696162528,0.6843920520,minus_recovery_controller
combined_stress,friction_mismatch,drawer_pull_with_stiction,3,96,0.4100000000,0.7812500000,0.8015381938,0.6117260000,0.1188508000,0.5273432220,0.0634460560,0.2180045000,0.1212201080,0.0699856128,0.6848910320,minus_recovery_controller
combined_stress,friction_mismatch,drawer_pull_with_stiction,4,96,0.4100000000,0.6354166667,0.6530171577,0.6125520000,0.1194358000,0.5281417470,0.0664570060,0.2203881667,0.1216920596,0.0703549728,0.6853900120,minus_recovery_controller
combined_stress,friction_mismatch,drawer_pull_with_stiction,5,96,0.4100000000,0.7812500000,0.8007011215,0.6133780000,0.1200208000,0.5289402720,0.0642179560,0.2186885000,0.1221640111,0.0707243328,0.6778849920,minus_recovery_controller
combined_stress,friction_mismatch,drawer_pull_with_stiction,6,96,0.4100000000,0.7083333333,0.7262313354,0.6142040000,0.1206058000,0.5297387970,0.0659164060,0.2200513333,0.1226359627,0.0710936928,0.6783839720,minus_recovery_controller
combined_stress,friction_mismatch,drawer_pull_with_stiction,7,96,0.4100000000,0.6562500000,0.6765208492,0.6150300000,0.1211908000,0.5305373220,0.0612368560,0.2211225000,0.1231079142,0.0714630528,0.6788829520,minus_recovery_controller
combined_stress,friction_mismatch,drawer_pull_with_stiction,8,96,0.4100000000,0.8125000000,0.8347835631,0.6158560000,0.1217758000,0.5313358470,0.0588103060,0.2192770000,0.1235798658,0.0718324128,0.6793819320,minus_recovery_controller
combined_stress,friction_mismatch,drawer_pull_with_stiction,9,96,0.4100000000,0.7187500000,0.7391562769,0.6166820000,0.1223608000,0.5321343720,0.0608837560,0.2209315000,0.1240518173,0.0722017728,0.6798809120,minus_recovery_controller
combined_stress,support_topology_shift,drawer_pull_with_stiction,0,96,0.4388000000,0.6354166667,0.6476274379,0.6167760000,0.1254021440,0.5295783250,0.0676196501,0.2231391667,0.1294706866,0.0722942343,0.6762819514,minus_recovery_controller
combined_stress,support_topology_shift,drawer_pull_with_stiction,1,96,0.4388000000,0.7708333333,0.7847143502,0.6176370000,0.1260121440,0.5304109750,0.0655848501,0.2216003333,0.1299631489,0.0726789943,0.6768022314,minus_recovery_controller
combined_stress,support_topology_shift,drawer_pull_with_stiction,2,96,0.4388000000,0.6458333333,0.6573325125,0.6184980000,0.1266221440,0.5312436250,0.0682375501,0.2237073333,0.1304556112,0.0730637543,0.6773225114,minus_recovery_controller
combined_stress,support_topology_shift,drawer_pull_with_stiction,3,96,0.4388000000,0.6770833333,0.6907930048,0.6053520000,0.1272321440,0.5320762750,0.0680777501,0.2176238333,0.1229440735,0.0734485143,0.6767222314,minus_recovery_controller
combined_stress,support_topology_shift,drawer_pull_with_stiction,4,96,0.4388000000,0.7708333333,0.7855649171,0.6062130000,0.1278421440,0.5329089250,0.0667929501,0.2166683333,0.1234365358,0.0738332743,0.6772425114,minus_recovery_controller
combined_stress,support_topology_shift,drawer_pull_with_stiction,5,96,0.4388000000,0.7395833333,0.7533918294,0.6070740000,0.1284521440,0.5337415750,0.0677581501,0.2174628333,0.1239289981,0.0742180343,0.6777627914,minus_recovery_controller
combined_stress,support_topology_shift,drawer_pull_with_stiction,6,96,0.4388000000,0.7812500000,0.7952699917,0.6079350000,0.1290621440,0.5345742250,0.0674108501,0.2172365000,0.1244214604,0.0746027943,0.6782830714,minus_recovery_controller
combined_stress,support_topology_shift,drawer_pull_with_stiction,7,96,0.4388000000,0.7708333333,0.7806871012,0.6087960000,0.1296721440,0.5213998750,0.0680010501,0.2177393333,0.1251660487,0.0749875543,0.6788033514,minus_recovery_controller
combined_stress,support_topology_shift,drawer_pull_with_stiction,8,96,0.4388000000,0.7395833333,0.7485140135,0.6096570000,0.1302821440,0.5222325250,0.0689662501,0.2185338333,0.1256585110,0.0753723143,0.6793236314,minus_recovery_controller
combined_stress,support_topology_shift,drawer_pull_with_stiction,9,96,0.4388000000,0.7916666667,0.8009709258,0.6105180000,0.1308921440,0.5230651750,0.0684314501,0.2181616667,0.1261509733,0.0697540743,0.6798439114,minus_recovery_controller
combined_stress,compliance_shift,drawer_pull_with_stiction,0,96,0.4568000000,0.6979166667,0.7076976574,0.6076340000,0.1245679840,0.5259275206,0.0700442589,0.2222311667,0.1274188639,0.0711498877,0.6722326410,minus_recovery_controller
combined_stress,compliance_shift,drawer_pull_with_stiction,1,96,0.4568000000,0.7604166667,0.7743570816,0.6084530000,0.1251479840,0.5267192206,0.0632988589,0.2216951667,0.1278867133,0.0715161677,0.6727273610,minus_recovery_controller
combined_stress,compliance_shift,drawer_pull_with_stiction,2,96,0.4568000000,0.7500000000,0.7633634557,0.6092720000,0.1257279840,0.5275109206,0.0638689589,0.2221800000,0.1283545627,0.0718824477,0.6732220810,minus_recovery_controller
